Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
toto;1;S-121.8;S75.36;S57.8;S-43.82;S73.46;S52.05;S-0.44;S0.97;S23.25;S17.27;S-24.75;S119.69;S64.84;S-132.88;S-75.71;S-73.54;S-42.86;S-76.1;S-55.87;S68.97;S0.75;S-22.64;S-9.54;S-26.77;S119.78;S64.48;S-2.07;S51.91;S2.86
toto;1.5;S-104.04;S64.37;S57.89;S-55.34;S72.58;S52.93;S-0.44;S0.67;S22.64;S17.71;S-25.71;S119.16;S64.84;S-118.55;S-63.76;S-81.45;S-55.25;S-70.53;S-55.87;S53.32;S0.57;S-21.85;S-9.98;S-27.91;S119.6;S64.48;S-1.54;S51.91;S3.3
toto;1.5;S-103.16;S56.46;S57.8;S-59.47;S72.87;S52.93;S-0.44;S0.67;S22.64;S18.07;S-26.86;S118.9;S64.84;S-118.46;S-56.11;S-82.07;S-59.65;S-70.82;S-56.74;S53.32;S0.57;S-21.85;S-10.33;S-29.14;S119.6;S64.48;S-1.54;S51.91;S3.47
mouv au bout;1.5;S-102.99;S47.93;S57.89;S-61.23;S72.58;S52.93;S-0.44;S0.67;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;S-71.11;S-57.62;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
mouv au bout;2;S-102.99;S47.93;S57.89;S-61.23;S72.58;S52.93;S-0.44;S0.67;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;S-71.11;S-57.62;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
mouv au bout;1;S-102.99;S47.93;S57.89;S-61.23;S72.58;S52.93;S-0.44;S24.43;S22.64;S18.51;S-28.0;S118.81;S64.84;S-117.05;S-43.45;S-81.89;S-64.22;S-71.11;S-57.62;S53.32;S0.84;S-21.85;S-10.77;S-30.46;S119.6;S64.48;S-1.63;S51.91;S3.47
toto;1;S-109.58;S65.08;S62.29;S-56.84;S72.58;S52.93;S-0.15;S1.55;S25.45;S17.71;S-28.09;S119.16;S64.84;S-114.86;S-48.73;S-68.26;S-57.45;S-70.82;S-57.92;S67.38;S0.31;S-25.01;S-11.03;S-31.08;S119.69;S64.57;S-1.98;S43.74;S-3.65
toto;1;S-108.7;S80.73;S64.22;S-9.71;S70.82;S60.56;S-0.44;S1.85;S25.63;S14.64;S-24.92;S119.25;S64.84;S-110.29;S-74.48;S-60.26;S-22.29;S-69.35;S-51.17;S68.79;S0.66;S-26.95;S-10.42;S-26.51;S119.78;S64.48;S-0.4;S36.44;S-1.8
toto;1;S-75.21;S84.07;S64.13;S2.77;S75.22;S45.6;S-0.44;S1.85;S25.98;S10.59;S-11.91;S119.78;S64.84;S-86.99;S-75.54;S-56.66;S1.45;S-74.34;S-23.9;S43.65;S-9.89;S-27.38;S4.09;S-17.54;S119.96;S64.48;S3.21;S36.53;S-6.46
toto;1;S-70.11;S83.71;S64.13;S2.86;S74.93;S13.34;S-0.44;S1.85;S26.07;S2.33;S4.35;S119.78;S64.84;S-86.81;S-77.03;S-58.95;S1.36;S-76.1;S24.78;S51.74;S-14.55;S-27.47;S14.2;S-1.1;S119.96;S64.48;S2.59;S36.53;S-7.69
toto;1;S-61.76;S81.96;S62.9;S-19.74;S34.46;S-15.69;S-6.6;S23.55;S23.78;S1.89;S4.79;S119.87;S64.4;S-58.07;S-79.05;S-52.62;S-21.76;S-26.25;S29.47;S46.2;S-1.1;S-25.89;S14.46;S-0.22;S119.96;S63.43;S-2.77;S34.51;S-3.56
toto;1;S-41.54;S83.89;S62.9;S-19.82;S35.34;S-14.52;S-6.3;S20.62;S23.87;S1.63;S5.23;S119.78;S64.4;S-41.54;S-79.05;S-52.62;S-21.85;S-26.25;S29.18;S28.44;S-2.07;S-25.98;S14.64;S0.13;S119.96;S63.34;S-2.51;S34.51;S-2.42
toto;1;S-28.62;S83.1;S62.9;S-19.82;S35.34;S-14.52;S-7.18;S-6.36;S23.87;S1.63;S5.41;S119.78;S64.4;S-28.44;S-79.85;S-52.62;S-21.85;S-26.25;S29.18;S13.67;S-0.13;S-25.98;S14.55;S0.4;S119.96;S63.34;S-2.59;S35.03;S-1.71
toto;0.5;S-27.56;S83.1;S62.9;S-19.82;S35.04;S-14.52;S-5.13;S14.16;S23.87;S1.36;S5.76;S119.87;S64.4;S-27.74;S-79.76;S-52.53;S-21.76;S-26.25;S29.47;S13.23;S-0.13;S-25.89;S14.81;S0.66;S119.96;S63.34;S-3.03;S34.95;S-1.54
k clavier;15;S-33.8;S98.59;S7.25;S-85.49;S85.48;S-9.82;S-1.91;S-14.28;S21.49;S2.07;S6.2;S123.74;S65.63;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S-28.59;S15.87;S4.26;S-20.44;S5.76;S5.93;S123.12;S64.84;S-0.4;S42.86;S-0.75
k clavier1;1;S-33.8;S98.59;S7.25;S-85.49;S85.48;S14.52;S-1.91;S-14.28;S21.49;S2.07;S6.2;S123.74;S65.63;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S7.48;S15.87;S4.26;S-20.44;S5.76;S5.93;S123.12;S64.84;S-0.4;S42.86;S-0.75
k clavier2;1;S-33.8;S98.59;S7.25;S-85.49;S85.48;S-30.94;S-1.91;S-14.28;S21.49;S2.07;S6.2;S123.74;S65.63;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S-35.63;S15.87;S4.26;S-20.44;S5.76;S5.93;S123.12;S64.84;S-0.4;S42.86;S-0.75
k clavier1;1;S-33.8;S98.59;S7.25;S-85.49;S85.48;S14.52;S-1.91;S-14.28;S21.49;S2.07;S6.2;S123.74;S65.63;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S7.48;S15.87;S4.26;S-20.44;S5.76;S5.93;S123.12;S64.84;S-0.4;S42.86;S-0.75
k clavier2;10.0;S-33.8;S98.59;S7.25;S-85.49;S85.48;S-30.94;S-1.91;S-14.28;S21.49;S2.07;S6.2;S123.74;S65.63;S-29.67;S-94.02;S-12.79;S-83.38;S-74.63;S-35.63;S15.87;S4.26;S-20.44;S5.76;S5.93;S123.12;S64.84;S-0.4;S42.86;S-0.75
k selfie;3;S-119.34;S77.49;S0.84;S-27.3;S-66.72;S-49.41;S-46.19;S-17.51;S21.23;S2.24;S6.55;S123.56;S65.63;S-34.42;S-95.96;S2.95;S-6.81;S-74.63;S-64.66;S14.46;S4.35;S-19.82;S5.85;S6.29;S123.12;S64.92;S-0.57;S42.51;S-1.89
int;1.5;S-17.36;S83.21;S55.34;S-91.47;S-90.76;S8.06;S-6.89;S-16.63;S21.14;S1.45;S8.4;S124.0;S65.63;S-31.78;S-98.42;S-44.09;S-25.89;S-74.34;S-19.21;S14.55;S4.44;S-20.7;S6.73;S8.13;S123.3;S64.92;S4.79;S38.55;S23.78
ext;1.5;S-28.26;S83.38;S-48.92;S-71.87;S-90.76;S8.94;S-8.06;S-16.63;S21.14;S0.92;S9.54;S124.09;S65.63;S-34.07;S-94.99;S2.68;S-7.43;S-74.34;S-61.44;S16.4;S4.7;S-20.7;S7.43;S9.36;S123.38;S64.92;S-5.67;S44.26;S-26.59
int;1.5;S-17.36;S83.21;S55.34;S-91.47;S-90.76;S8.06;S-6.89;S-16.63;S21.14;S1.45;S8.4;S124.0;S65.63;S-31.78;S-98.42;S-44.09;S-25.89;S-74.34;S-19.21;S14.55;S4.44;S-20.7;S6.73;S8.13;S123.3;S64.92;S4.79;S38.55;S23.78
ext;1.5;S-28.26;S83.38;S-48.92;S-71.87;S-90.76;S8.94;S-8.06;S-16.63;S21.14;S0.92;S9.54;S124.09;S65.63;S-34.07;S-94.99;S2.68;S-7.43;S-74.34;S-61.44;S16.4;S4.7;S-20.7;S7.43;S9.36;S123.38;S64.92;S-5.67;S44.26;S-26.59
int;1.5;S-17.36;S83.21;S55.34;S-91.47;S-90.76;S8.06;S-6.89;S-16.63;S21.14;S1.45;S8.4;S124.0;S65.63;S-31.78;S-98.42;S-44.09;S-25.89;S-74.34;S-19.21;S14.55;S4.44;S-20.7;S6.73;S8.13;S123.3;S64.92;S4.79;S38.55;S23.78
ext;1.5;S-28.26;S83.38;S-48.92;S-71.87;S-90.76;S8.94;S-8.06;S-16.63;S21.14;S0.92;S9.54;S124.09;S65.63;S-34.07;S-94.99;S2.68;S-7.43;S-74.34;S-61.44;S16.4;S4.7;S-20.7;S7.43;S9.36;S123.38;S64.92;S-5.67;S44.26;S-26.59
k assis;3;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S23.78;S2.77;S5.0;S116.18;S64.75;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-18.95;S5.23;S5.0;S119.78;S64.84;S0.0;S43.0;S-1.1
