Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
toto;1;L-3.03;L90.86;L-66.15;L-131.47;M;M;S-6.3;S17.98;S-0.4;S-1.01;S16.48;S-4.79;S63.96;S-22.11;S-80.66;S-16.04;S-141.93;M;M;S3.82;S-9.36;S1.1;S12.18;S15.25;S-5.49;S69.58;S8.4;S-4.35;S11.21
toto;1;L-16.22;L87.58;L-24.04;L-119.16;M;M;S-6.01;S17.98;S-0.04;S-1.27;S25.01;S-4.88;S63.6;S-25.1;S-76.24;S-23.08;S-117.14;M;M;S-3.82;S-20.0;S1.54;S13.23;S24.57;S-5.76;S69.49;S8.31;S-7.96;S13.76
toto;1;L-20.62;L101.21;L6.55;L-119.69;M;M;S-6.01;S17.98;S0.04;S-2.59;S24.75;S-4.88;S63.6;S-19.91;S-73.34;S-14.9;S-124.97;M;M;S-3.12;S-19.12;S3.38;S13.23;S24.13;S-5.85;S69.49;S7.78;S-7.87;S9.71
sur les coudes;1;S-19.65;S101.56;S8.4;S-120.04;M;M;S-6.01;S17.98;S0.04;S-2.59;S24.31;S-4.88;S63.6;S-16.57;S-71.14;S-14.73;S-129.45;M;M;S-3.47;S-19.47;S3.3;S13.23;S23.78;S-5.76;S69.49;S7.78;S-7.69;S8.84
toto;1;S-35.21;S85.21;S10.59;S-111.96;M;M;S-2.2;S18.27;S10.77;S20.97;S18.95;S-4.79;S63.6;S-40.75;S-80.55;S-14.11;S-112.31;M;M;S5.76;S-16.66;L5.67;L22.55;L-2.86;L14.73;S69.14;S29.49;S-6.9;S29.05
toto;1;S-35.12;S82.84;S10.68;S-113.19;M;M;S-1.32;S18.27;S10.77;S21.14;S5.67;S-1.54;S63.6;S-38.55;S-82.75;S-13.67;S-114.95;M;M;S5.14;S-16.75;L9.36;L-0.48;L-28.35;L35.03;S69.14;S37.41;S-6.9;S43.3
toto;1;S-34.95;S83.45;S11.74;S-113.36;M;M;S-0.73;S18.27;S10.68;S21.23;S0.75;S-0.4;S63.6;S-37.14;S-82.13;S-13.05;S-116.53;M;M;S4.53;S-16.66;L14.55;L-11.82;L-74.24;L82.59;S69.14;S39.34;S-6.9;S49.19
toto;1;S-34.95;S83.1;S12.0;S-113.45;M;M;S-0.44;S18.27;S10.68;S21.32;S0.75;S-1.01;S63.6;S-36.26;S-82.4;S-13.05;S-117.32;M;M;S4.35;S-16.66;L15.25;L-10.15;L-93.32;L104.66;S69.14;S39.34;S-6.9;S49.19
genou droit;1;S-46.64;S80.73;S14.29;S-107.38;M;M;S-5.43;S14.46;S2.33;S17.89;S17.8;S-1.54;S63.6;S-52.26;S-85.38;S-11.91;S-106.59;M;M;S8.75;S-20.7;S-7.34;S-24.13;S-92.97;S119.25;S70.02;S36.26;S10.59;S36.88
toto;1;S-48.31;S83.27;S14.2;S-112.75;M;M;S-8.06;S17.98;L6.9;L16.04;L14.81;L10.95;S63.69;S-55.08;S-82.4;S-11.74;S-111.69;M;M;S-4.53;S-20.44;S-8.66;S-25.1;S-85.76;S118.81;S70.02;S25.01;S30.37;S29.85
toto;1;S-52.79;S88.2;S13.05;S-112.92;M;M;S-8.94;S18.86;L7.6;L13.58;L4.62;L23.6;S63.78;S-64.75;S-78.44;S-12.09;S-108.26;M;M;S-10.86;S-20.26;S-9.98;S-25.1;S-84.0;S119.6;S70.02;S19.91;S39.25;S21.05
toto;1;S-62.11;S90.84;S12.35;S-114.86;M;M;S-9.53;S18.86;L7.69;L20.79;L-20.0;L53.49;S63.69;S-77.58;S-77.3;S-12.0;S-107.3;M;M;S-15.69;S-1.8;S-9.54;S-24.57;S-84.97;S119.52;S70.02;S-1.63;S51.47;S0.84
toto;1;S-63.25;S90.22;S6.55;S-117.23;M;M;S-11.0;S19.15;L7.6;L20.62;L-50.86;L80.13;S63.69;S-86.11;S-87.85;S-11.82;S-100.18;M;M;S-14.9;S6.55;S-9.71;S-21.32;S-92.18;S119.16;S70.02;S-19.03;S51.47;S-6.46
toto;1;S-65.54;S88.9;S4.79;S-115.3;M;M;S-11.29;S19.15;L5.23;L10.77;L-84.09;L110.55;S63.78;S-88.92;S-90.31;S-12.35;S-97.36;M;M;S-14.64;S8.31;S-5.76;S-20.79;S-92.18;S119.6;S70.02;S-18.95;S51.38;S-6.37
toto;1;S-65.36;S87.14;S4.88;S-116.26;M;M;S-11.58;S19.15;S5.76;S-1.71;S-85.14;S110.37;S63.69;S-86.99;S-92.15;S-11.3;S-99.74;M;M;S-14.64;S6.99;S-7.16;S-23.43;S-89.63;S119.43;S70.02;S-13.32;S51.82;S-5.14
toto;1;S-63.08;S86.97;S4.97;S-118.99;M;M;S-11.0;S19.44;S8.92;S-5.85;S-85.58;S111.25;S63.78;S-84.79;S-92.15;S-11.21;S-102.64;M;M;S-14.55;S-1.45;S-7.87;S-9.71;S-92.7;S119.34;S70.02;S0.84;S51.82;S0.75
toto;1;S-62.55;S94.97;S5.58;S-113.1;M;M;S-12.17;S20.62;S5.76;S-5.14;S-91.03;S116.88;S65.71;S-67.91;S-95.14;S-13.32;S-111.96;M;M;S-21.93;S-15.16;S-12.26;S-6.02;S-92.44;S119.52;S70.02;S6.64;S51.91;S2.68
4 pattes;1;S-59.82;S95.85;S2.33;S-123.82;M;M;S-12.17;S20.62;S6.81;S-2.77;S-91.21;S115.12;S65.71;S-73.1;S-99.63;S-16.48;S-112.84;M;M;S-16.66;S-9.8;S-3.21;S-5.76;S-94.2;S119.52;S70.02;S1.1;S52.0;S1.98
toto;1;S-60.18;S91.01;S2.77;S-124.88;M;M;S-9.24;S18.27;S3.21;S5.58;S-90.77;S113.98;S64.4;S-74.07;S-87.23;S-16.75;S-114.68;M;M;S-16.13;S-8.66;S1.01;S-23.78;S-93.14;S119.34;S69.49;S5.23;S50.77;S3.91
toto;1;S-60.09;S90.92;S2.86;S-126.2;M;M;S-9.24;S18.86;S-12.09;S16.84;S-89.19;S114.42;S64.4;S-74.59;S-87.05;S-16.57;S-115.91;M;M;S-15.6;S-3.21;S-7.43;S-22.11;S-94.2;S119.52;S69.49;S-4.79;S51.12;S-5.05
4 pattes stable;1;S-60.35;S90.22;S2.77;S-127.69;M;M;S-9.53;S19.15;S-8.66;S18.33;S-92.97;S118.11;S64.31;S-74.95;S-87.76;S-16.66;S-117.14;M;M;S-12.7;S-7.52;S8.66;S-25.1;S-94.37;S119.34;S64.22;S7.52;S50.77;S5.23
toto;1;S-60.79;S98.22;S2.77;L-102.46;M;M;S-10.12;S20.32;S-4.62;S18.33;S-81.89;S118.46;S64.31;S-73.27;S-83.98;S-11.74;L-103.78;M;M;S-8.4;S-6.55;S2.33;S-25.1;S-80.31;S119.16;S63.96;S6.46;S49.19;S-3.3
toto;1;S-79.69;S103.49;S-0.84;L-75.56;M;M;S-10.12;S20.32;S-0.75;S18.42;S-70.73;S118.55;S64.31;S-89.19;S-82.92;S-8.48;L-80.04;M;M;S17.98;S-7.34;S-2.59;S-24.75;S-68.53;S118.81;S64.04;S6.81;S38.64;S-8.57
toto;1;S-85.05;S105.08;S-0.75;L-52.0;M;M;S-10.12;S20.32;S6.2;S18.51;S-59.74;S118.73;S64.31;S-94.29;S-80.02;S-8.48;L-65.54;M;M;S30.46;S-10.07;S-4.35;S-22.99;S-57.98;S118.29;S64.04;S6.29;S36.44;S-14.37
toto;1;S-88.57;S105.34;S-0.84;L-22.02;M;M;S-10.12;S20.62;S6.55;S18.51;S-49.63;S118.81;S64.31;S-93.58;S-79.41;S-7.25;L-43.3;M;M;S33.54;S-14.46;S-11.38;S-20.09;S-49.54;S119.43;S64.04;S5.32;S34.51;S-18.86
4 pattes mains;1;S-95.96;S97.96;S-3.21;S-10.42;M;M;S-10.12;S20.32;S8.92;S17.89;S-46.29;S122.15;S67.89;S-116.79;S-89.69;S-13.14;S-0.13;M;M;S48.75;S-22.37;S-14.11;S-16.92;S-47.25;S121.1;S63.49;S2.59;S32.57;S-17.45
toto;1;L-95.78;S90.57;S-3.3;S-20.53;M;M;S-8.65;S7.71;S11.12;S11.03;L-26.77;S120.92;S67.3;L-112.48;S-87.23;S-13.23;S-11.12;M;M;L49.19;S-21.41;S-22.9;S-16.22;L-25.19;S120.22;S62.9;S2.95;L52.0;S-17.89
toto;1;L-95.78;S89.16;S-3.21;S-20.53;M;M;S-11.58;S14.16;S15.52;S7.87;L-18.86;S118.37;S67.3;L-110.37;S-87.49;S-13.14;S-11.38;M;M;L53.58;S-16.57;S-24.13;S-12.7;L-18.59;S120.13;S62.9;S2.07;L52.18;S-18.24
toto;1;L-108.44;S101.3;S-3.3;S2.07;M;M;S-11.58;S14.75;S20.09;S5.93;L-6.9;S120.13;S67.89;L-111.52;S-91.71;S-13.05;S-10.24;M;M;L67.12;S0.4;S-24.13;S-7.78;L-6.11;S119.96;S62.9;S1.54;L52.18;S-10.42
toto;1;L-109.14;S96.55;S-3.3;S2.77;M;M;S-11.58;S14.75;S22.9;S2.51;L2.33;S118.99;S67.6;L-115.21;S-94.7;S-13.14;S-3.12;M;M;L67.12;S0.57;S-24.22;S-3.47;L2.15;S119.25;S62.9;S1.54;L52.18;S-9.1
toto;1;L-108.97;S96.55;S-3.3;S2.77;M;M;S-11.29;S14.75;S22.9;S-0.66;L14.81;S119.6;S67.3;L-112.04;S-93.91;S-12.44;S1.36;M;M;L67.21;S0.57;S-24.13;S3.74;L12.35;S119.96;S62.9;S0.57;L52.18;S-8.04
toto;1;L-107.74;S96.02;S-3.21;S2.77;M;M;S-11.29;S14.75;S22.81;S-6.55;L19.74;S122.51;S70.23;L-108.7;S-93.65;S-7.16;S1.36;M;M;L67.21;S0.66;S-24.04;S4.79;L20.53;S121.1;S63.49;S0.66;L52.26;S-7.87
toto;1;L-82.86;S100.95;S-3.03;S-17.54;M;M;S-10.41;S14.75;S22.73;S-10.86;L23.08;S124.79;S70.82;L-95.43;S-90.04;S-9.54;S-1.89;M;M;L67.3;S0.66;S-23.34;S6.99;L24.92;S122.77;S63.49;S0.0;L52.18;S-5.76
toto;1;L-76.0;S97.98;S-2.86;S-0.4;M;M;S-10.41;S14.75;S22.02;S-11.3;L25.27;S125.32;S69.65;L-79.69;S-90.31;S0.13;S1.36;M;M;L51.82;S1.36;S-22.9;S7.78;L26.33;S123.3;S63.49;S0.0;L51.82;S-6.46
toto;1;L-61.93;S97.6;S-6.11;S-12.7;M;M;S-10.41;S14.75;S22.11;S-8.31;L27.12;S123.74;S69.65;L-72.4;S-93.38;S6.37;S1.45;M;M;L48.66;S3.21;S-22.73;S10.07;L21.76;S123.82;S65.54;S0.0;L44.79;S-2.07
assis sur genou;2;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S-1.1
