Name;Duration;r_shoulder_y;r_shoulder_x;r_arm_z;r_elbow_y;r_wrist_z;r_wrist_x;head_z;head_y;l_hip_x;l_hip_z;l_hip_y;l_knee_y;l_ankle_y;l_shoulder_y;l_shoulder_x;l_arm_z;l_elbow_y;l_wrist_z;l_wrist_x;bust_y;bust_x;r_hip_x;r_hip_z;r_hip_y;r_knee_y;r_ankle_y;abs_x;abs_y;abs_z
k couronne bas;3;S-64.92;S96.4;S40.04;S-34.33;S-5.72;S16.57;S0.15;S-9.88;S20.44;S-6.11;S7.16;P;Z;S-54.81;S-90.15;S-18.51;S-43.74;S19.79;S-42.67;S35.12;S-8.66;S-21.58;S-1.63;S7.78;P;Z;S2.15;S41.1;S-8.13
k couronne bas;1;S-64.92;S96.4;S40.04;S-34.33;S-5.72;S16.57;S0.15;S-9.88;S20.44;S-6.11;S7.16;P;Z;S-54.81;S-90.15;S-18.51;S-43.74;S19.79;S-42.67;S35.12;S-8.66;S-21.58;S-1.63;S7.78;P;Z;S1.98;S41.1;S-8.04
k  couronne;3;S-124.0;S87.78;S15.78;S-116.7;S16.57;S17.16;S-0.73;S-10.18;S20.79;S-6.46;S6.64;P;Z;S-126.02;S-94.73;S-18.07;S-108.44;S-7.48;S-21.26;S-5.14;S2.59;S-21.14;S-1.89;S6.81;P;Z;S0.04;S43.03;S1.27
k  couronne;1;S-124.0;S87.78;S15.78;S-116.7;S16.57;S17.16;S-0.73;S-10.18;S20.79;S-6.46;S6.64;P;Z;S-126.02;S-94.73;S-18.07;S-108.44;S-7.48;S-21.26;S-5.14;S2.59;S-21.14;S-1.89;S6.81;P;Z;S0.04;S43.03;S1.27
k couronne bas;3;S-64.92;S96.4;S40.04;S-34.33;S-5.72;S16.57;S0.15;S-9.88;S20.44;S-6.11;S7.16;P;Z;S-54.81;S-90.15;S-18.51;S-43.74;S19.79;S-42.67;S35.12;S-8.66;S-21.58;S-1.63;S7.78;P;Z;S5.76;S48.22;S-41.8
k couronne bas;1;S-64.92;S96.4;S40.04;S-34.33;S-5.72;S16.57;S0.15;S-9.88;S20.44;S-6.11;S7.16;P;Z;S-54.81;S-90.15;S-18.51;S-43.74;S19.79;S-42.67;S35.12;S-8.66;S-21.58;S-1.63;S7.78;P;Z;S5.76;S48.22;S-41.8
toto;3;L-84.7;L99.36;L-10.42;L-1.45;L75.22;L61.73;L0.44;L-6.07;L22.02;L-5.32;L4.88;L119.78;Z;L-85.67;L-100.42;L5.85;L2.86;L-71.99;L-19.5;L47.96;L-2.24;L-21.05;L-2.24;L5.23;L119.6;Z;L0.92;L52.0;L-1.01
toto;1;L-122.51;L100.15;L9.63;L1.54;L74.34;L61.44;L0.44;L0.97;L27.3;L-0.75;L-2.77;L119.87;Z;L-117.23;L-98.22;L-6.02;L-1.36;L-72.29;L-22.14;L69.05;L-1.1;L-25.54;L-6.2;L-1.63;L119.78;Z;L3.03;L51.82;L-0.66
toto;1;L-123.74;L100.15;L9.98;L1.45;L74.34;L61.44;L0.44;L0.67;L27.21;L1.19;L-6.64;L119.87;Z;L-118.81;L-98.13;L-6.81;L-2.42;L-72.29;L-29.18;L69.05;L-1.1;L-25.54;L-8.04;L-5.41;L119.78;Z;L3.12;L51.91;L-0.66
toto;1;L-128.04;L95.49;L45.05;L-0.75;L74.34;L61.73;L0.44;L0.97;L26.33;L3.91;L-12.79;L119.87;Z;L-122.15;L-89.34;L-33.63;L-6.37;L-71.7;L-54.99;L69.05;L-1.1;L-25.36;L-10.95;L-11.12;L119.78;Z;L2.86;L51.91;L-2.42
toto;1;L-132.88;L75.71;L73.54;L-42.86;M;M;L0.44;L0.97;L22.64;L9.54;L-26.77;L119.78;Z;L-121.8;L-75.36;L-57.8;L-43.82;M;M;L68.97;L-0.75;L-23.25;L-17.27;L-24.75;L119.69;Z;L2.07;L51.91;L-2.86
toto;1.5;L-118.55;L63.76;L81.45;L-55.25;M;M;L0.44;L0.67;L21.85;L9.98;L-27.91;L119.6;Z;L-104.04;L-64.37;L-57.89;L-55.34;M;M;L53.32;L-0.57;L-22.64;L-17.71;L-25.71;L119.16;Z;L1.54;L51.91;L-3.3
toto;1.5;L-118.46;L56.11;L82.07;L-59.65;M;M;L0.44;L0.67;L21.85;L10.33;L-29.14;L119.6;Z;L-103.16;L-56.46;L-57.8;L-59.47;M;M;L53.32;L-0.57;L-22.64;L-18.07;L-26.86;L118.9;Z;L1.54;L51.91;L-3.47
mouv au bout;1.5;S-117.05;S43.45;S81.89;S-64.22;M;M;S0.44;S0.67;S21.85;S10.77;S-30.46;S119.6;Z;S-102.99;S-47.93;S-57.89;S-61.23;M;M;S53.32;S-0.84;S-22.64;S-18.51;S-28.0;S118.81;Z;S1.63;S51.91;S-3.47
4 pattes mains;1;S-95.96;S97.96;S-3.21;S-10.42;M;M;S-10.12;S20.32;S7.08;S18.42;S-46.81;S118.81;Z;S-116.79;S-89.69;S-13.14;S-0.13;M;M;S48.75;S-22.37;S-12.35;S-19.38;S-46.9;S119.34;Z;S2.59;S32.57;S-17.45
toto;1;L-96.48;S90.95;S-3.3;S-20.35;M;M;S-8.94;S8.3;S13.41;S12.35;L-26.33;S123.74;Z;L-116.79;S-86.46;S-13.23;S-13.67;M;M;L50.95;S-19.12;S-23.34;S-17.1;L-23.6;S123.38;Z;S3.74;L51.03;S-17.98
toto;1;L-96.04;S90.51;S-3.3;S-20.26;M;M;S-11.58;S13.28;S18.15;S12.44;L-21.05;S124.35;Z;L-111.96;S-87.08;S-13.05;S-13.14;M;M;L51.91;S-16.22;S-22.9;S-15.25;L-18.15;S123.47;Z;S5.32;L51.12;S-17.98
toto;1;L-103.96;S98.68;S-3.3;S-0.31;M;M;S-11.29;S14.16;S21.41;S7.96;L-6.11;S124.7;Z;L-107.3;S-91.38;S-13.05;S-9.54;M;M;L53.14;S0.13;S-23.52;S-7.08;L-4.44;S123.74;Z;S5.23;L51.12;S-10.86
toto;1;L-97.63;S95.69;S-3.38;S0.13;M;M;S-11.58;S13.58;S20.44;S2.59;L7.6;S124.62;Z;L-103.25;S-94.29;S-13.05;S-2.15;M;M;L53.14;S-0.75;S-23.34;S-0.04;L8.57;S124.0;Z;S3.12;L51.12;S-9.1
toto;1;L-108.97;S96.55;S-3.3;S2.77;M;M;S-11.29;S14.75;S15.43;S1.89;L17.8;S119.08;Z;L-112.04;S-93.91;S-12.44;S1.36;M;M;L67.21;S0.57;S-27.91;S-2.24;L17.36;S119.87;Z;S0.57;L52.18;S-8.04
toto;1;L-107.74;S96.02;S-3.21;S2.77;M;M;S-11.29;S14.75;S15.52;S-0.04;L22.99;S119.16;Z;L-108.7;S-93.65;S-7.16;S1.36;M;M;L67.21;S0.66;S-27.91;S0.13;L22.55;S119.78;Z;S0.66;L52.26;S-7.87
toto;1;L-82.86;S100.95;S-3.03;S-17.54;M;M;S-10.41;S14.75;S16.92;S-1.19;L25.89;S118.99;Z;L-95.43;S-90.04;S-9.54;S-1.89;M;M;L67.3;S0.66;S-27.91;S1.1;L25.45;S119.78;Z;S0.0;L52.18;S-5.76
toto;1;L-77.49;S98.13;S-3.03;S1.98;M;M;S-10.41;S14.75;S16.92;S-1.71;L27.03;S118.9;Z;L-79.69;S-90.31;S0.13;S1.36;M;M;L51.82;S1.36;S-27.47;S2.07;L25.98;S119.78;Z;S0.0;L51.82;S-6.46
toto;1;L-61.93;S97.6;S-6.11;S-12.7;M;M;S-10.41;S14.75;S23.6;S3.91;L28.53;S115.65;Z;L-72.4;S-93.38;S6.37;S1.45;M;M;L48.66;S3.21;S-18.24;S6.29;L20.44;S119.78;Z;S0.0;L44.79;S-2.07
k assis sur genou;2;S-9.01;S73.01;S-17.71;S-9.8;S72.29;S31.82;S-8.65;S-11.06;S23.78;S2.77;S5.0;P;Z;S-31.87;S-99.91;S-61.85;S-43.56;S-73.75;S25.37;S15.16;S4.88;S-18.95;S5.23;S5.0;P;Z;S0.0;S43.0;S60.0
k assis sur genou;1.0;S-18.77;S89.98;S-67.03;S-51.03;S-78.15;S-0.15;S-11.0;S-9.59;S22.55;S5.41;S5.58;P;Z;S-54.37;S-100.18;S-72.4;S-41.19;S109.53;S22.43;S26.77;S4.62;S-22.11;S3.91;S4.88;P;Z;S1.54;S48.84;S60.0
k main haut;3;S-70.64;S-15.78;S-2.86;S-141.23;S-121.85;S-15.1;S-25.95;S-1.09;S21.05;S3.21;S6.55;P;Z;S-86.37;S-67.91;S-46.37;S-133.49;S101.32;S7.48;S11.3;S3.65;S-19.91;S6.2;S5.49;P;Z;S1.54;S43.74;S57.89
k main haut;3;S-58.33;S-13.76;S9.71;S-141.23;S-118.62;S-13.93;S-25.95;S-1.09;S21.05;S3.21;S6.55;P;Z;S-78.73;S-69.32;S-47.78;S-133.41;S102.2;S8.36;S11.3;S3.65;S-19.91;S6.2;S5.49;P;Z;S1.54;S43.74;S57.89
k main haut;3;S-92.97;S49.71;S33.98;S-141.14;S-105.72;S18.91;S-25.95;S-1.09;S21.05;S3.21;S6.55;P;Z;S-69.76;S-91.12;S-38.9;S-132.26;S101.32;S9.82;S11.3;S3.65;S-19.91;S6.2;S5.49;P;Z;S1.54;S43.74;S57.89
assis sur genou;3.0;S-28.0;S97.69;S-6.11;S-17.1;S71.7;S31.23;S-8.65;S-11.06;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-51.3;S100.35;S24.22;S-121.19;S71.7;S30.35;S19.21;S5.07;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-65.54;S100.44;S26.15;S-70.9;S71.99;S30.35;S19.5;S4.49;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-53.58;S99.38;S20.35;S-115.91;S71.7;S30.94;S2.79;S-0.21;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-62.81;S96.92;S13.05;S-75.74;S71.7;S30.94;S2.79;S-0.79;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-42.33;S94.11;S6.99;S-125.49;S71.7;S30.35;S-16.57;S-5.48;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-58.77;S75.3;S-13.41;S-83.74;S71.99;S30.94;S-16.57;S-6.66;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-46.29;S72.84;S-14.73;S-129.19;S71.7;S30.35;S-33.58;S-11.64;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
compte;1.0;S-54.99;S61.76;S-28.53;S-80.13;S71.7;S30.35;S-33.58;S-13.11;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
assis sur genou;1.0;S-25.1;S93.58;S-0.04;S-27.12;S71.41;S30.35;S-1.61;S-13.11;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
je;0.1;S-25.1;S93.58;S-0.04;S-27.12;S71.41;S30.35;S-1.61;S20.00;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
suis;0.1;S-25.1;S93.58;S-0.04;S-27.12;S71.41;S30.35;S-1.61;S-13.11;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
po;0.1;S-25.1;S93.58;S-0.04;S-27.12;S71.41;S30.35;S-1.61;S20.00;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
pi;0.1;S-25.1;S93.58;S-0.04;S-27.12;S71.41;S30.35;S-1.61;S-13.11;S20.7;S-4.97;S3.82;P;Z;S-33.63;S-96.46;S3.12;S-6.11;S-75.81;S-67.3;S15.16;S4.88;S-20.88;S12.09;S4.7;P;Z;S0.0;S43.0;S60
